Index,Dates,Time,Score,Class
24926,12-10-2020, 18:55:50,19.26,snoring
24927,12-10-2020, 18:55:52,16.45,snoring
24928,12-10-2020, 18:55:54,17.64,snoring
24929,12-10-2020, 18:55:56,17.81,snoring
24930,12-10-2020, 18:55:58,18.38,snoring
24931,12-10-2020, 18:56:07,19.59,snoring
24932,12-10-2020, 18:56:09,22.6,snoring
24933,12-10-2020, 18:56:11,24.03,snoring
24934,12-10-2020, 18:56:13,25.25,snoring
24935,12-10-2020, 18:56:15,24.1,snoring
24936,12-10-2020, 18:56:17,23.83,snoring
24937,12-10-2020, 18:56:19,21.9,snoring
24938,12-10-2020, 18:56:21,21.94,snoring
24939,12-10-2020, 18:56:23,23.86,snoring
24940,12-10-2020, 18:56:25,23.42,snoring
24941,12-10-2020, 18:56:27,17.93,snoring
24942,12-10-2020, 18:56:29,21.36,snoring
24943,12-10-2020, 18:56:30,21.69,snoring
24944,12-10-2020, 18:56:32,18.65,snoring
24945,12-10-2020, 18:56:36,23.77,snoring
24946,12-10-2020, 18:56:38,24.68,snoring
24947,12-10-2020, 18:56:40,22.94,snoring
24948,12-10-2020, 18:56:42,24.1,snoring
24949,12-10-2020, 18:56:50,18.1,snoring
24950,12-10-2020, 18:56:51,17.98,snoring
24951,12-10-2020, 18:56:55,25.5,snoring
24952,12-10-2020, 18:56:57,19.87,snoring
24953,12-10-2020, 18:57:01,18.85,snoring
24954,12-10-2020, 18:57:03,20.1,snoring
24955,12-10-2020, 18:57:05,24.16,snoring
24956,12-10-2020, 18:57:07,21.92,snoring
24957,12-10-2020, 18:57:08,21.86,snoring
24958,12-10-2020, 18:57:10,18.61,snoring
24959,12-10-2020, 18:57:12,26.19,snoring
24960,12-10-2020, 18:57:14,23.95,snoring
24961,12-10-2020, 18:57:16,24.12,snoring
24962,12-10-2020, 18:57:18,24.05,snoring
24963,12-10-2020, 18:57:20,23.37,snoring
24964,12-10-2020, 18:57:22,22.16,snoring
24965,12-10-2020, 18:57:24,25.52,snoring
24966,12-10-2020, 18:57:25,25.76,snoring
24967,12-10-2020, 18:57:27,25.56,snoring
24968,12-10-2020, 18:57:29,23.71,snoring
24969,12-10-2020, 18:57:31,25.6,snoring
24970,12-10-2020, 18:57:33,24.66,snoring
24971,12-10-2020, 18:57:35,26.39,snoring
24972,12-10-2020, 18:57:37,18.74,snoring
24973,12-10-2020, 18:57:39,18.88,snoring
24974,12-10-2020, 18:57:41,22.41,snoring
24975,12-10-2020, 18:57:42,23.07,snoring
24976,12-10-2020, 18:57:44,21.21,snoring
24977,12-10-2020, 18:57:52,17.62,snoring
24978,12-10-2020, 18:58:00,21.21,snoring
24979,12-10-2020, 18:58:02,24.98,snoring
24980,12-10-2020, 18:58:03,22.67,snoring
24981,12-10-2020, 18:58:05,25.18,snoring
24982,12-10-2020, 18:58:13,23.54,snoring
24983,12-10-2020, 18:58:15,21.22,snoring
24984,12-10-2020, 18:58:17,24.49,snoring
24985,12-10-2020, 18:58:19,25.8,snoring
24986,12-10-2020, 18:58:23,18.12,snoring
24987,12-10-2020, 18:58:24,21.68,snoring
24988,12-10-2020, 18:58:26,24.53,snoring
24989,12-10-2020, 18:58:28,23.05,snoring
24990,12-10-2020, 18:58:30,22.71,snoring
24991,12-10-2020, 18:58:32,24.22,snoring
24992,12-10-2020, 18:58:40,25.5,snoring
24993,12-10-2020, 18:58:42,24.33,snoring
24994,12-10-2020, 18:58:44,21.12,snoring
24995,12-10-2020, 18:58:45,20.83,snoring
24996,12-10-2020, 18:58:47,23.8,snoring
24997,12-10-2020, 18:58:49,22.26,snoring
24998,12-10-2020, 18:58:51,22.19,snoring
24999,12-10-2020, 18:58:53,21.13,snoring
25000,12-10-2020, 18:58:55,24.54,snoring
25001,12-10-2020, 18:58:57,23.35,snoring
25002,12-10-2020, 18:59:01,18.59,snoring
25003,12-10-2020, 18:59:02,20.68,snoring
25004,12-10-2020, 18:59:04,20.79,snoring
25005,12-10-2020, 18:59:06,20.03,snoring
25006,12-10-2020, 18:59:08,22.94,snoring
25007,12-10-2020, 18:59:10,23.39,snoring
25008,12-10-2020, 18:59:12,22.1,snoring
25009,12-10-2020, 18:59:14,22.37,snoring
25010,12-10-2020, 18:59:16,22.65,snoring
25011,12-10-2020, 18:59:18,20.92,snoring
25012,12-10-2020, 18:59:20,19.2,snoring
25013,12-10-2020, 18:59:22,21.66,snoring
25014,12-10-2020, 18:59:37,23.28,snoring
25015,12-10-2020, 18:59:39,23.48,snoring
25016,12-10-2020, 18:59:41,23.61,snoring
25017,12-10-2020, 18:59:43,24.5,snoring
25018,12-10-2020, 18:59:44,24.9,snoring
25019,12-10-2020, 18:59:46,20.61,snoring
25020,12-10-2020, 18:59:48,20.9,snoring
25021,12-10-2020, 18:59:50,22.6,snoring
25022,12-10-2020, 18:59:52,19.09,snoring
25023,12-10-2020, 18:59:54,20.02,snoring
25024,12-10-2020, 18:59:56,22.62,snoring
25025,12-10-2020, 18:59:58,23.84,snoring
25026,12-10-2020, 19:00:00,25.12,snoring
25027,12-10-2020, 19:00:02,23.15,snoring
25028,12-10-2020, 19:00:04,23.12,snoring
25029,12-10-2020, 19:00:05,20.88,snoring
25030,12-10-2020, 19:00:07,23.92,snoring
25031,12-10-2020, 19:00:09,24.1,snoring
25032,12-10-2020, 19:00:11,23.1,snoring
25033,12-10-2020, 19:00:13,20.92,snoring
25034,12-10-2020, 19:00:15,22.37,snoring
25035,12-10-2020, 19:00:17,22.49,snoring
25036,12-10-2020, 19:00:19,24.07,snoring
25037,12-10-2020, 19:00:21,24.83,snoring
25038,12-10-2020, 19:00:28,24.28,snoring
25039,12-10-2020, 19:00:30,17.6,snoring
25040,12-10-2020, 19:00:32,19.6,snoring
25041,12-10-2020, 19:00:36,17.92,snoring
25042,12-10-2020, 19:00:47,22.3,snoring
25043,12-10-2020, 19:00:49,23.61,snoring
25044,12-10-2020, 19:00:51,24.59,snoring
25045,12-10-2020, 19:00:53,24.45,snoring
25046,12-10-2020, 19:00:55,23.21,snoring
25047,12-10-2020, 19:00:57,22.69,snoring
25048,12-10-2020, 19:00:59,21.98,snoring
25049,12-10-2020, 19:01:01,21.92,snoring
25050,12-10-2020, 19:01:02,21.15,snoring
25051,12-10-2020, 19:01:04,19.74,snoring
25052,12-10-2020, 19:01:06,21.14,snoring
25053,12-10-2020, 19:01:08,24.62,snoring
25054,12-10-2020, 19:01:10,23.25,snoring
25055,12-10-2020, 19:01:14,17.58,snoring
25056,12-10-2020, 19:01:16,18.21,snoring
25057,12-10-2020, 19:01:18,23.29,snoring
25058,12-10-2020, 19:01:20,24.52,snoring
25059,12-10-2020, 19:01:22,20.37,snoring
25060,12-10-2020, 19:01:24,21.01,snoring
25061,12-10-2020, 19:01:25,24.87,snoring
25062,12-10-2020, 19:01:27,22.88,snoring
25063,12-10-2020, 19:01:29,22.23,snoring
25064,12-10-2020, 19:01:31,22.23,snoring
25065,12-10-2020, 19:01:33,22.3,snoring
25066,12-10-2020, 19:01:35,23.92,snoring
25067,12-10-2020, 19:01:39,17.17,snoring
25068,12-10-2020, 19:01:41,24.84,snoring
25069,12-10-2020, 19:01:43,24.83,snoring
25070,12-10-2020, 19:01:44,17.61,snoring
25071,12-10-2020, 19:01:46,17.34,snoring
25072,12-10-2020, 19:01:48,21.02,snoring
25073,12-10-2020, 19:01:50,17.54,snoring
25074,12-10-2020, 19:01:52,15.89,snoring
25075,12-10-2020, 19:01:54,16.59,snoring
25076,12-10-2020, 19:02:02,19.54,snoring
25077,12-10-2020, 19:02:04,25.42,snoring
25078,12-10-2020, 19:02:06,18.1,snoring
25079,12-10-2020, 19:02:08,20.25,snoring
25080,12-10-2020, 19:02:09,22.43,snoring
25081,12-10-2020, 19:02:11,19.05,snoring
25082,12-10-2020, 19:02:15,25.73,snoring
25083,12-10-2020, 19:02:17,26.33,snoring
25084,12-10-2020, 19:02:19,25.5,snoring
25085,12-10-2020, 19:02:23,18.6,snoring
25086,12-10-2020, 19:02:26,22.71,snoring
25087,12-10-2020, 19:02:34,25.21,snoring
25088,12-10-2020, 19:02:40,16.75,snoring
25089,12-10-2020, 19:02:42,23.53,snoring
25090,12-10-2020, 19:02:43,23.09,snoring
25091,12-10-2020, 19:02:45,24.82,snoring
25092,12-10-2020, 19:02:47,20.09,snoring
25093,12-10-2020, 19:02:49,20.48,snoring
25094,12-10-2020, 19:02:51,19.91,snoring
25095,12-10-2020, 19:02:53,23.25,snoring
25096,12-10-2020, 19:02:55,20.8,snoring
25097,12-10-2020, 19:02:57,25.25,snoring
25098,12-10-2020, 19:02:59,26.18,snoring
25099,12-10-2020, 19:03:01,21.14,snoring
25100,12-10-2020, 19:03:03,22.64,snoring
25101,12-10-2020, 19:03:05,25,snoring
25102,12-10-2020, 19:03:07,24.53,snoring
25103,12-10-2020, 19:03:09,22.53,snoring
25104,12-10-2020, 19:03:10,22.04,snoring
25105,12-10-2020, 19:03:18,26.8,snoring
25106,12-10-2020, 19:03:20,22.74,snoring
25107,12-10-2020, 19:03:22,21.64,snoring
25108,12-10-2020, 19:03:27,21.71,snoring
25109,12-10-2020, 19:03:31,24.52,snoring
25110,12-10-2020, 19:03:33,23.37,snoring
25111,12-10-2020, 19:03:35,25.8,snoring
25112,12-10-2020, 19:03:37,25.71,snoring
25113,12-10-2020, 19:03:39,25.26,snoring
25114,12-10-2020, 19:03:41,25.54,snoring
25115,12-10-2020, 19:03:45,21.14,snoring
25116,12-10-2020, 19:03:47,22.79,snoring
25117,12-10-2020, 19:03:49,22.96,snoring
25118,12-10-2020, 19:03:50,24.1,snoring
25119,12-10-2020, 19:03:52,24.93,snoring
25120,12-10-2020, 19:03:54,21.48,snoring
25121,12-10-2020, 19:03:56,24.68,snoring
25122,12-10-2020, 19:03:58,21.32,snoring
25123,12-10-2020, 19:04:00,25.05,snoring
25124,12-10-2020, 19:04:02,22.25,snoring
25125,12-10-2020, 19:04:03,22.59,snoring
25126,12-10-2020, 19:04:05,26.87,snoring
25127,12-10-2020, 19:04:07,25.46,snoring
25128,12-10-2020, 19:04:09,26.03,snoring
25129,12-10-2020, 19:04:11,21.59,snoring
25130,12-10-2020, 19:04:13,21.94,snoring
25131,12-10-2020, 19:04:15,25,snoring
25132,12-10-2020, 19:04:17,25.56,snoring
25133,12-10-2020, 19:04:19,19.12,snoring
25134,12-10-2020, 19:04:21,22.72,snoring
25135,12-10-2020, 19:04:23,21.27,snoring
25136,12-10-2020, 19:04:25,24.51,snoring
25137,12-10-2020, 19:04:27,23.76,snoring
25138,12-10-2020, 19:05:01,22.6,snoring
25139,12-10-2020, 19:05:03,22.26,snoring
25140,12-10-2020, 19:05:11,25.56,snoring
25141,12-10-2020, 19:05:13,25.47,snoring
25142,12-10-2020, 19:05:15,26.01,snoring
25143,12-10-2020, 19:05:17,23.06,snoring
25144,12-10-2020, 19:05:19,24.06,snoring
25145,12-10-2020, 19:05:21,24.27,snoring
25146,12-10-2020, 19:05:23,25.25,snoring
25147,12-10-2020, 19:05:24,23.4,snoring
25148,12-10-2020, 19:05:26,23.45,snoring
25149,12-10-2020, 19:05:28,15.71,snoring
25150,12-10-2020, 19:05:36,23.58,snoring
25151,12-10-2020, 19:05:38,24.07,snoring
25152,12-10-2020, 19:05:40,23.71,snoring
25153,12-10-2020, 19:05:42,22.79,snoring
25154,12-10-2020, 19:05:44,15.45,snoring
25155,12-10-2020, 19:05:46,15.76,snoring
25156,12-10-2020, 19:05:48,16.19,snoring
25157,12-10-2020, 19:05:50,18.79,snoring
25158,12-10-2020, 19:05:52,17.8,snoring
25159,12-10-2020, 19:05:54,26.14,snoring
25160,12-10-2020, 19:05:56,23.91,snoring
25161,12-10-2020, 19:05:58,23.58,snoring
25162,12-10-2020, 19:05:59,20.6,snoring
25163,12-10-2020, 19:06:01,21.98,snoring
25164,12-10-2020, 19:06:03,23.51,snoring
25165,12-10-2020, 19:06:05,25.5,snoring
25166,12-10-2020, 19:06:07,25.56,snoring
25167,12-10-2020, 19:06:09,24.91,snoring
25168,12-10-2020, 19:06:11,17.82,snoring
25169,12-10-2020, 19:06:13,23.97,snoring
25170,12-10-2020, 19:06:15,24.57,snoring
25171,12-10-2020, 19:06:16,23.09,snoring
25172,12-10-2020, 19:06:18,21.73,snoring
25173,12-10-2020, 19:06:20,20.52,snoring
25174,12-10-2020, 19:06:22,18.67,snoring
25175,12-10-2020, 19:06:24,16.79,snoring
25176,12-10-2020, 19:06:26,21.88,snoring
25177,12-10-2020, 19:06:28,22.45,snoring
25178,12-10-2020, 19:06:30,24.55,snoring
25179,12-10-2020, 19:06:32,22.97,snoring
25180,12-10-2020, 19:06:34,24.75,snoring
25181,12-10-2020, 19:06:36,22.75,snoring
25182,12-10-2020, 19:06:38,23.63,snoring
25183,12-10-2020, 19:06:40,20.62,snoring
25184,12-10-2020, 19:06:42,22.52,snoring
25185,12-10-2020, 19:06:44,19.76,snoring
25186,12-10-2020, 19:06:46,21.87,snoring
25187,12-10-2020, 19:06:47,24,snoring
25188,12-10-2020, 19:06:49,22.45,snoring
25189,12-10-2020, 19:06:55,16.6,snoring
25190,12-10-2020, 19:06:57,23.28,snoring
25191,12-10-2020, 19:07:03,22.58,snoring
25192,12-10-2020, 19:07:05,21.98,snoring
25193,12-10-2020, 19:07:07,20.64,snoring
25194,12-10-2020, 19:07:09,21.39,snoring
25195,12-10-2020, 19:07:10,21.54,snoring
25196,12-10-2020, 19:07:12,24.11,snoring
25197,12-10-2020, 19:07:14,23.47,snoring
25198,12-10-2020, 19:07:16,24.27,snoring
25199,12-10-2020, 19:07:18,22.06,snoring
25200,12-10-2020, 19:07:20,23.13,snoring
25201,12-10-2020, 19:07:22,22.82,snoring
25202,12-10-2020, 19:07:24,22.04,snoring
25203,12-10-2020, 19:07:26,18.52,snoring
25204,12-10-2020, 19:07:28,18.49,snoring
25205,12-10-2020, 19:07:30,23.56,snoring
25206,12-10-2020, 19:07:31,22.35,snoring
25207,12-10-2020, 19:07:39,25.37,snoring
25208,12-10-2020, 19:07:41,24.98,snoring
25209,12-10-2020, 19:07:43,25.06,snoring
25210,12-10-2020, 19:07:45,25.19,snoring
25211,12-10-2020, 19:07:47,26.29,snoring
25212,12-10-2020, 19:07:49,25.93,snoring
25213,12-10-2020, 19:07:51,20.93,snoring
25214,12-10-2020, 19:07:53,23.62,snoring
25215,12-10-2020, 19:07:55,23.3,snoring
25216,12-10-2020, 19:07:57,24.51,snoring
25217,12-10-2020, 19:07:58,23.15,snoring
25218,12-10-2020, 19:08:00,24.95,snoring
25219,12-10-2020, 19:08:02,25.44,snoring
25220,12-10-2020, 19:08:04,25.43,snoring
25221,12-10-2020, 19:08:06,24.64,snoring
25222,12-10-2020, 19:08:08,18.56,snoring
25223,12-10-2020, 19:08:14,17.95,snoring
25224,12-10-2020, 19:08:15,17.5,snoring
25225,12-10-2020, 19:08:17,21.69,snoring
25226,12-10-2020, 19:08:19,24.28,snoring
25227,12-10-2020, 19:08:21,24.41,snoring
25228,12-10-2020, 19:08:23,24.06,snoring
25229,12-10-2020, 19:08:25,23.31,snoring
25230,12-10-2020, 19:08:27,22.81,snoring
25231,12-10-2020, 19:08:29,25.4,snoring
25232,12-10-2020, 19:08:31,24.88,snoring
25233,12-10-2020, 19:08:33,24.4,snoring
25234,12-10-2020, 19:08:35,21.76,snoring
25235,12-10-2020, 19:08:37,17.72,snoring
25236,12-10-2020, 19:08:39,23.86,snoring
25237,12-10-2020, 19:08:41,23.41,snoring
25238,12-10-2020, 19:08:43,25.01,snoring
25239,12-10-2020, 19:08:45,24.65,snoring
25240,12-10-2020, 19:08:46,23.9,snoring
25241,12-10-2020, 19:08:48,23.15,snoring
25242,12-10-2020, 19:08:50,25.9,snoring
25243,12-10-2020, 19:08:52,24.9,snoring
25244,12-10-2020, 19:08:54,26.61,snoring
25245,12-10-2020, 19:08:56,24.37,snoring
25246,12-10-2020, 19:08:58,24.37,snoring
25247,12-10-2020, 19:09:00,24.7,snoring
25248,12-10-2020, 19:09:02,24.76,snoring
25249,12-10-2020, 19:09:04,25.36,snoring
25250,12-10-2020, 19:09:06,22.74,snoring
25251,12-10-2020, 19:09:07,22.92,snoring
25252,12-10-2020, 19:09:09,24.82,snoring
25253,12-10-2020, 19:09:11,24.43,snoring
25254,12-10-2020, 19:09:13,22.19,snoring
25255,12-10-2020, 19:09:15,22.98,snoring
25256,12-10-2020, 19:09:17,22.44,snoring
25257,12-10-2020, 19:09:19,23.4,snoring
25258,12-10-2020, 19:09:21,22.8,snoring
25259,12-10-2020, 19:09:23,22.81,snoring
25260,12-10-2020, 19:09:25,24.39,snoring
25261,12-10-2020, 19:09:27,23.51,snoring
25262,12-10-2020, 19:09:29,22.44,snoring
25263,12-10-2020, 19:09:31,23.2,snoring
25264,12-10-2020, 19:09:33,22.62,snoring
25265,12-10-2020, 19:09:34,25,snoring
25266,12-10-2020, 19:09:36,23.89,snoring
25267,12-10-2020, 19:09:38,21.66,snoring
25268,12-10-2020, 19:09:40,23.15,snoring
25269,12-10-2020, 19:09:42,18.27,snoring
25270,12-10-2020, 19:09:44,16.04,snoring
25271,12-10-2020, 19:09:46,15.98,snoring
25272,12-10-2020, 19:09:48,20.51,snoring
25273,12-10-2020, 19:09:50,24.15,snoring
25274,12-10-2020, 19:09:52,25.42,snoring
25275,12-10-2020, 19:09:54,24.94,snoring
25276,12-10-2020, 19:09:56,26.59,snoring
25277,12-10-2020, 19:09:58,26.51,snoring
25278,12-10-2020, 19:10:00,25.18,snoring
25279,12-10-2020, 19:10:01,25.5,snoring
25280,12-10-2020, 19:10:03,27.29,snoring
25281,12-10-2020, 19:10:05,25.71,snoring
25282,12-10-2020, 19:10:07,25.05,snoring
25283,12-10-2020, 19:10:09,24.38,snoring
25284,12-10-2020, 19:10:11,26.21,snoring
25285,12-10-2020, 19:10:13,26.04,snoring
25286,12-10-2020, 19:10:15,24.38,snoring
25287,12-10-2020, 19:10:17,22.47,snoring
25288,12-10-2020, 19:10:23,22.2,snoring
25289,12-10-2020, 19:10:28,22.21,snoring
25290,12-10-2020, 19:10:30,22.6,snoring
25291,12-10-2020, 19:10:32,21.9,snoring
25292,12-10-2020, 19:10:34,24.83,snoring
25293,12-10-2020, 19:10:36,23.29,snoring
25294,12-10-2020, 19:10:38,24.69,snoring
25295,12-10-2020, 19:10:40,24.56,snoring
25296,12-10-2020, 19:10:42,26.26,snoring
25297,12-10-2020, 19:10:44,22.79,snoring
25298,12-10-2020, 19:10:45,17.41,snoring
25299,12-10-2020, 19:10:47,19.87,snoring
25300,12-10-2020, 19:10:49,20.18,snoring
25301,12-10-2020, 19:10:52,23.56,snoring
25302,12-10-2020, 19:10:53,24.84,snoring
25303,12-10-2020, 19:10:55,24.74,snoring
25304,12-10-2020, 19:10:57,23.1,snoring
25305,12-10-2020, 19:10:59,22.87,snoring
25306,12-10-2020, 19:11:01,22.79,snoring
25307,12-10-2020, 19:11:03,24.72,snoring
25308,12-10-2020, 19:11:05,22.33,snoring
25309,12-10-2020, 19:11:07,24.62,snoring
25310,12-10-2020, 19:11:09,25.33,snoring
25311,12-10-2020, 19:11:11,25.52,snoring
25312,12-10-2020, 19:11:13,21.15,snoring
25313,12-10-2020, 19:11:15,23.08,snoring
25314,12-10-2020, 19:11:17,24.65,snoring
25315,12-10-2020, 19:11:19,25.48,snoring
25316,12-10-2020, 19:11:21,24.63,snoring
25317,12-10-2020, 19:11:23,23.73,snoring
25318,12-10-2020, 19:11:24,24.19,snoring
25319,12-10-2020, 19:11:26,24.75,snoring
25320,12-10-2020, 19:11:28,22.47,snoring
25321,12-10-2020, 19:11:30,19.69,snoring
25322,12-10-2020, 19:11:32,21.65,snoring
25323,12-10-2020, 19:11:34,19.38,snoring
25324,12-10-2020, 19:11:36,14.32,snoring
25325,12-10-2020, 19:11:38,21.33,snoring
25326,12-10-2020, 19:11:40,22.26,snoring
25327,12-10-2020, 19:11:42,20.91,snoring
25328,12-10-2020, 19:11:44,25.15,snoring
25329,12-10-2020, 19:11:46,20.71,snoring
25330,12-10-2020, 19:11:48,23.88,snoring
25331,12-10-2020, 19:11:50,20.97,snoring
25332,12-10-2020, 19:11:51,25.85,snoring
25333,12-10-2020, 19:11:53,23.64,snoring
25334,12-10-2020, 19:11:55,25.22,snoring
25335,12-10-2020, 19:11:57,22.34,snoring
25336,12-10-2020, 19:11:59,25.58,snoring
25337,12-10-2020, 19:12:01,25.34,snoring
25338,12-10-2020, 19:12:03,24.18,snoring
25339,12-10-2020, 19:12:05,22.72,snoring
25340,12-10-2020, 19:12:07,21.86,snoring
25341,12-10-2020, 19:12:09,23.96,snoring
25342,12-10-2020, 19:12:11,21.87,snoring
25343,12-10-2020, 19:12:13,22.05,snoring
25344,12-10-2020, 19:12:15,19.33,snoring
25345,12-10-2020, 19:12:16,24.8,snoring
25346,12-10-2020, 19:12:18,21.57,snoring
25347,12-10-2020, 19:12:20,13.63,snoring
25348,12-10-2020, 19:12:22,14.78,snoring
25349,12-10-2020, 19:12:24,17.46,snoring
25350,12-10-2020, 19:12:26,22.71,snoring
25351,12-10-2020, 19:12:28,20.85,snoring
25352,12-10-2020, 19:12:30,22.32,snoring
25353,12-10-2020, 19:12:32,24.92,snoring
25354,12-10-2020, 19:12:34,25.81,snoring
25355,12-10-2020, 19:12:35,24.07,snoring
25356,12-10-2020, 19:12:37,24.19,snoring
25357,12-10-2020, 19:12:39,25.54,snoring
25358,12-10-2020, 19:12:41,24.83,snoring
25359,12-10-2020, 19:12:43,22.53,snoring
25360,12-10-2020, 19:12:45,19.36,snoring
25361,12-10-2020, 19:12:47,21.48,snoring
25362,12-10-2020, 19:12:49,25.02,snoring
25363,12-10-2020, 19:12:51,19.78,snoring
25364,12-10-2020, 19:12:53,23.9,snoring
25365,12-10-2020, 19:12:54,22.79,snoring
25366,12-10-2020, 19:12:56,23.87,snoring
25367,12-10-2020, 19:12:58,22.78,snoring
25368,12-10-2020, 19:13:00,23.47,snoring
25369,12-10-2020, 19:13:02,21.75,snoring
25370,12-10-2020, 19:13:04,24.71,snoring
25371,12-10-2020, 19:13:06,24.38,snoring
25372,12-10-2020, 19:13:08,22.24,snoring
25373,12-10-2020, 19:13:10,23.63,snoring
25374,12-10-2020, 19:13:12,22.45,snoring
25375,12-10-2020, 19:13:14,24.56,snoring
25376,12-10-2020, 19:13:16,24.72,snoring
25377,12-10-2020, 19:13:17,22.59,snoring
25378,12-10-2020, 19:13:19,23.06,snoring
25379,12-10-2020, 19:13:21,24.77,snoring
25380,12-10-2020, 19:13:23,25.32,snoring
25381,12-10-2020, 19:13:25,26.08,snoring
25382,12-10-2020, 19:13:27,22.54,snoring
25383,12-10-2020, 19:13:29,22.87,snoring
25384,12-10-2020, 19:13:31,24.33,snoring
25385,12-10-2020, 19:13:33,25.88,snoring
25386,12-10-2020, 19:13:35,19.09,snoring
25387,12-10-2020, 19:13:37,20.84,snoring
25388,12-10-2020, 19:13:39,22.4,snoring
25389,12-10-2020, 19:13:40,25.4,snoring
25390,12-10-2020, 19:13:42,25.21,snoring
25391,12-10-2020, 19:13:44,24.96,snoring
25392,12-10-2020, 19:13:46,23.14,snoring
25393,12-10-2020, 19:13:48,20.81,snoring
25394,12-10-2020, 19:13:50,23.25,snoring
25395,12-10-2020, 19:13:52,21.86,snoring
25396,12-10-2020, 19:13:54,25.32,snoring
25397,12-10-2020, 19:13:56,25.26,snoring
25398,12-10-2020, 19:13:58,25.19,snoring
25399,12-10-2020, 19:14:00,24.33,snoring
25400,12-10-2020, 19:14:02,26.33,snoring
25401,12-10-2020, 19:14:03,25.96,snoring
25402,12-10-2020, 19:14:05,24.9,snoring
25403,12-10-2020, 19:14:07,24.34,snoring
25404,12-10-2020, 19:14:09,21.09,snoring
25405,12-10-2020, 19:14:11,19.49,snoring
25406,12-10-2020, 19:14:13,22.17,snoring
25407,12-10-2020, 19:14:15,24.25,snoring
25408,12-10-2020, 19:14:17,24.56,snoring
25409,12-10-2020, 19:14:19,22.13,snoring
25410,12-10-2020, 19:14:21,20.87,snoring
25411,12-10-2020, 19:14:23,25.05,snoring
25412,12-10-2020, 19:14:25,24.14,snoring
25413,12-10-2020, 19:14:26,25.26,snoring
25414,12-10-2020, 19:14:28,22.42,snoring
25415,12-10-2020, 19:14:30,21.69,snoring
25416,12-10-2020, 19:14:32,20.35,snoring
25417,12-10-2020, 19:14:34,24.08,snoring
25418,12-10-2020, 19:14:36,24.85,snoring
25419,12-10-2020, 19:14:38,25.1,snoring
25420,12-10-2020, 19:14:46,16.68,snoring
25421,12-10-2020, 19:14:48,18.52,snoring
25422,12-10-2020, 19:14:50,21.71,snoring
25423,12-10-2020, 19:14:51,23.52,snoring
25424,12-10-2020, 19:14:53,23.42,snoring
25425,12-10-2020, 19:14:55,19.27,snoring
25426,12-10-2020, 19:14:57,20.03,snoring
25427,12-10-2020, 19:14:59,18.6,snoring
25428,12-10-2020, 19:15:01,26.44,snoring
25429,12-10-2020, 19:15:03,23.15,snoring
25430,12-10-2020, 19:15:05,22.24,snoring
25431,12-10-2020, 19:15:07,24.16,snoring
25432,12-10-2020, 19:15:09,25.19,snoring
25433,12-10-2020, 19:15:11,24.04,snoring
25434,12-10-2020, 19:15:13,25.56,snoring
25435,12-10-2020, 19:15:15,25.45,snoring
25436,12-10-2020, 19:15:17,24.33,snoring
25437,12-10-2020, 19:15:19,24.18,snoring
25438,12-10-2020, 19:15:20,20.71,snoring
25439,12-10-2020, 19:15:22,22.55,snoring
25440,12-10-2020, 19:15:24,24.96,snoring
25441,12-10-2020, 19:15:26,24.68,snoring
25442,12-10-2020, 19:15:28,24.74,snoring
25443,12-10-2020, 19:15:30,24.73,snoring
25444,12-10-2020, 19:15:32,22.61,snoring
25445,12-10-2020, 19:15:34,21.58,snoring
25446,12-10-2020, 19:15:36,18.91,snoring
25447,12-10-2020, 19:15:38,20.67,snoring
25448,12-10-2020, 19:15:40,18.1,snoring
25449,12-10-2020, 19:15:41,24.39,snoring
25450,12-10-2020, 19:15:43,24.27,snoring
25451,12-10-2020, 19:15:45,23.68,snoring
25452,12-10-2020, 19:15:47,23.13,snoring
25453,12-10-2020, 19:15:49,24.58,snoring
25454,12-10-2020, 19:15:51,22.95,snoring
25455,12-10-2020, 19:15:53,25.8,snoring
25456,12-10-2020, 19:15:55,24.55,snoring
25457,12-10-2020, 19:15:57,24.21,snoring
25458,12-10-2020, 19:15:59,22.82,snoring
25459,12-10-2020, 19:16:01,24.93,snoring
25460,12-10-2020, 19:16:03,25.87,snoring
25461,12-10-2020, 19:16:05,26.11,snoring
25462,12-10-2020, 19:16:07,25.78,snoring
25463,12-10-2020, 19:16:09,25.92,snoring
25464,12-10-2020, 19:16:10,24.56,snoring
25465,12-10-2020, 19:16:12,23.72,snoring
25466,12-10-2020, 19:16:14,23.49,snoring
25467,12-10-2020, 19:16:16,16.61,snoring
25468,12-10-2020, 19:16:22,26,snoring
25469,12-10-2020, 19:16:24,21.28,snoring
25470,12-10-2020, 19:16:26,21.87,snoring
25471,12-10-2020, 19:16:28,22.71,snoring
25472,12-10-2020, 19:16:31,15.14,snoring
25473,12-10-2020, 19:16:33,16.28,snoring
25474,12-10-2020, 19:16:35,20,snoring
25475,12-10-2020, 19:16:37,18,snoring
25476,12-10-2020, 19:16:39,23.47,snoring
25477,12-10-2020, 19:16:41,23.72,snoring
25478,12-10-2020, 19:16:43,24.67,snoring
25479,12-10-2020, 19:16:45,21.4,snoring
25480,12-10-2020, 19:16:47,22.99,snoring
25481,12-10-2020, 19:16:49,23.4,snoring
25482,12-10-2020, 19:16:51,25.21,snoring
25483,12-10-2020, 19:16:53,23.86,snoring
25484,12-10-2020, 19:16:54,24.24,snoring
